times,gctimes,memory,allocs
223545.0,0.0,212176,735
250933.0,0.0,212176,735
198048.0,0.0,212176,735
183639.0,0.0,212176,735
184086.0,0.0,212176,735
184759.0,0.0,212176,735
180166.0,0.0,212176,735
176191.0,0.0,212176,735
173585.0,0.0,212176,735
182011.0,0.0,212176,735
176724.0,0.0,212176,735
179270.0,0.0,212176,735
177875.0,0.0,212176,735
180079.0,0.0,212176,735
177434.0,0.0,212176,735
176885.0,0.0,212176,735
180071.0,0.0,212176,735
210454.0,0.0,212176,735
211614.0,0.0,212176,735
206565.0,0.0,212176,735
208018.0,0.0,212176,735
211647.0,0.0,212176,735
217621.0,0.0,212176,735
186528.0,0.0,212176,735
178081.0,0.0,212176,735
172782.0,0.0,212176,735
177969.0,0.0,212176,735
176769.0,0.0,212176,735
176396.0,0.0,212176,735
174623.0,0.0,212176,735
173893.0,0.0,212176,735
175517.0,0.0,212176,735
177263.0,0.0,212176,735
183955.0,0.0,212176,735
178123.0,0.0,212176,735
179551.0,0.0,212176,735
176860.0,0.0,212176,735
179638.0,0.0,212176,735
189168.0,0.0,212176,735
227244.0,0.0,212176,735
204505.0,0.0,212176,735
213127.0,0.0,212176,735
208540.0,0.0,212176,735
209076.0,0.0,212176,735
214749.0,0.0,212176,735
179305.0,0.0,212176,735
180946.0,0.0,212176,735
170048.0,0.0,212176,735
174626.0,0.0,212176,735
171326.0,0.0,212176,735
174758.0,0.0,212176,735
173771.0,0.0,212176,735
178470.0,0.0,212176,735
172960.0,0.0,212176,735
173623.0,0.0,212176,735
171829.0,0.0,212176,735
171750.0,0.0,212176,735
177158.0,0.0,212176,735
179662.0,0.0,212176,735
175327.0,0.0,212176,735
226870.0,0.0,212176,735
205429.0,0.0,212176,735
207294.0,0.0,212176,735
205227.0,0.0,212176,735
204756.0,0.0,212176,735
219996.0,0.0,212176,735
178854.0,0.0,212176,735
179170.0,0.0,212176,735
171802.0,0.0,212176,735
175547.0,0.0,212176,735
179505.0,0.0,212176,735
176912.0,0.0,212176,735
178458.0,0.0,212176,735
175069.0,0.0,212176,735
173237.0,0.0,212176,735
177492.0,0.0,212176,735
180872.0,0.0,212176,735
177118.0,0.0,212176,735
172958.0,0.0,212176,735
174483.0,0.0,212176,735
177911.0,0.0,212176,735
335184.0,0.0,212176,735
349112.0,0.0,212176,735
314872.0,0.0,212176,735
325099.0,0.0,212176,735
282674.0,0.0,212176,735
287790.0,0.0,212176,735
