times,gctimes,memory,allocs
59375.0,0.0,136976,35
47959.0,0.0,136976,35
41042.0,0.0,136976,35
40709.0,0.0,136976,35
40750.0,0.0,136976,35
41166.0,0.0,136976,35
41167.0,0.0,136976,35
42167.0,0.0,136976,35
41958.0,0.0,136976,35
42167.0,0.0,136976,35
50459.0,0.0,136976,35
42458.0,0.0,136976,35
42584.0,0.0,136976,35
42500.0,0.0,136976,35
42708.0,0.0,136976,35
42833.0,0.0,136976,35
42875.0,0.0,136976,35
49333.0,0.0,136976,35
42000.0,0.0,136976,35
42167.0,0.0,136976,35
48292.0,0.0,136976,35
49625.0,0.0,136976,35
58792.0,0.0,136976,35
54459.0,0.0,136976,35
54958.0,0.0,136976,35
49458.0,0.0,136976,35
57333.0,0.0,136976,35
59167.0,0.0,136976,35
53625.0,0.0,136976,35
60917.0,0.0,136976,35
52708.0,0.0,136976,35
49375.0,0.0,136976,35
52417.0,0.0,136976,35
50250.0,0.0,136976,35
59500.0,0.0,136976,35
68417.0,0.0,136976,35
49084.0,0.0,136976,35
48834.0,0.0,136976,35
51500.0,0.0,136976,35
47833.0,0.0,136976,35
50958.0,0.0,136976,35
47959.0,0.0,136976,35
51458.0,0.0,136976,35
47541.0,0.0,136976,35
48625.0,0.0,136976,35
49084.0,0.0,136976,35
49666.0,0.0,136976,35
48375.0,0.0,136976,35
49125.0,0.0,136976,35
50834.0,0.0,136976,35
49334.0,0.0,136976,35
51125.0,0.0,136976,35
54916.0,0.0,136976,35
48667.0,0.0,136976,35
48583.0,0.0,136976,35
47834.0,0.0,136976,35
48292.0,0.0,136976,35
50166.0,0.0,136976,35
46375.0,0.0,136976,35
45375.0,0.0,136976,35
46417.0,0.0,136976,35
45541.0,0.0,136976,35
46417.0,0.0,136976,35
50625.0,0.0,136976,35
46417.0,0.0,136976,35
48042.0,0.0,136976,35
48917.0,0.0,136976,35
45333.0,0.0,136976,35
46375.0,0.0,136976,35
45459.0,0.0,136976,35
46291.0,0.0,136976,35
45333.0,0.0,136976,35
48625.0,0.0,136976,35
48166.0,0.0,136976,35
46459.0,0.0,136976,35
