times,gctimes,memory,allocs
58875.0,0.0,136976,35
56875.0,0.0,136976,35
42000.0,0.0,136976,35
41542.0,0.0,136976,35
41792.0,0.0,136976,35
41250.0,0.0,136976,35
41542.0,0.0,136976,35
41667.0,0.0,136976,35
41542.0,0.0,136976,35
44125.0,0.0,136976,35
41375.0,0.0,136976,35
41458.0,0.0,136976,35
41500.0,0.0,136976,35
41625.0,0.0,136976,35
41750.0,0.0,136976,35
41375.0,0.0,136976,35
41625.0,0.0,136976,35
41542.0,0.0,136976,35
41500.0,0.0,136976,35
41583.0,0.0,136976,35
41500.0,0.0,136976,35
41333.0,0.0,136976,35
41292.0,0.0,136976,35
41417.0,0.0,136976,35
41250.0,0.0,136976,35
41125.0,0.0,136976,35
41166.0,0.0,136976,35
41250.0,0.0,136976,35
41333.0,0.0,136976,35
41250.0,0.0,136976,35
41292.0,0.0,136976,35
48292.0,0.0,136976,35
46917.0,0.0,136976,35
46250.0,0.0,136976,35
57542.0,0.0,136976,35
49792.0,0.0,136976,35
46541.0,0.0,136976,35
42750.0,0.0,136976,35
43041.0,0.0,136976,35
42125.0,0.0,136976,35
51416.0,0.0,136976,35
41583.0,0.0,136976,35
41500.0,0.0,136976,35
41625.0,0.0,136976,35
41459.0,0.0,136976,35
64041.0,0.0,136976,35
41958.0,0.0,136976,35
44916.0,0.0,136976,35
46000.0,0.0,136976,35
45500.0,0.0,136976,35
47000.0,0.0,136976,35
47500.0,0.0,136976,35
45417.0,0.0,136976,35
52333.0,0.0,136976,35
47375.0,0.0,136976,35
45250.0,0.0,136976,35
45917.0,0.0,136976,35
45958.0,0.0,136976,35
57583.0,0.0,136976,35
46750.0,0.0,136976,35
47250.0,0.0,136976,35
48292.0,0.0,136976,35
45791.0,0.0,136976,35
46875.0,0.0,136976,35
54167.0,0.0,136976,35
44542.0,0.0,136976,35
45083.0,0.0,136976,35
47833.0,0.0,136976,35
45291.0,0.0,136976,35
45167.0,0.0,136976,35
45292.0,0.0,136976,35
44625.0,0.0,136976,35
45209.0,0.0,136976,35
65125.0,0.0,136976,35
46208.0,0.0,136976,35
46959.0,0.0,136976,35
55334.0,0.0,136976,35
47916.0,0.0,136976,35
49458.0,0.0,136976,35
52833.0,0.0,136976,35
49750.0,0.0,136976,35
47917.0,0.0,136976,35
52625.0,0.0,136976,35
46292.0,0.0,136976,35
48250.0,0.0,136976,35
46167.0,0.0,136976,35
46250.0,0.0,136976,35
55000.0,0.0,136976,35
45541.0,0.0,136976,35
45334.0,0.0,136976,35
45125.0,0.0,136976,35
45291.0,0.0,136976,35
46292.0,0.0,136976,35
48625.0,0.0,136976,35
45041.0,0.0,136976,35
44417.0,0.0,136976,35
55917.0,0.0,136976,35
46333.0,0.0,136976,35
47083.0,0.0,136976,35
46500.0,0.0,136976,35
46667.0,0.0,136976,35
54042.0,0.0,136976,35
44917.0,0.0,136976,35
48958.0,0.0,136976,35
46250.0,0.0,136976,35
47708.0,0.0,136976,35
47833.0,0.0,136976,35
45333.0,0.0,136976,35
45500.0,0.0,136976,35
45625.0,0.0,136976,35
45208.0,0.0,136976,35
45500.0,0.0,136976,35
45291.0,0.0,136976,35
45375.0,0.0,136976,35
49875.0,0.0,136976,35
56416.0,0.0,136976,35
46875.0,0.0,136976,35
46541.0,0.0,136976,35
48333.0,0.0,136976,35
49042.0,0.0,136976,35
57417.0,0.0,136976,35
44917.0,0.0,136976,35
45917.0,0.0,136976,35
45834.0,0.0,136976,35
45875.0,0.0,136976,35
48625.0,0.0,136976,35
45625.0,0.0,136976,35
45833.0,0.0,136976,35
52667.0,0.0,136976,35
46875.0,0.0,136976,35
46625.0,0.0,136976,35
47417.0,0.0,136976,35
47916.0,0.0,136976,35
48917.0,0.0,136976,35
59292.0,0.0,136976,35
45834.0,0.0,136976,35
45791.0,0.0,136976,35
45791.0,0.0,136976,35
45458.0,0.0,136976,35
46333.0,0.0,136976,35
45416.0,0.0,136976,35
45500.0,0.0,136976,35
45792.0,0.0,136976,35
56959.0,0.0,136976,35
47041.0,0.0,136976,35
46750.0,0.0,136976,35
48833.0,0.0,136976,35
46292.0,0.0,136976,35
54875.0,0.0,136976,35
47458.0,0.0,136976,35
45584.0,0.0,136976,35
45416.0,0.0,136976,35
48042.0,0.0,136976,35
45458.0,0.0,136976,35
45792.0,0.0,136976,35
48541.0,0.0,136976,35
45666.0,0.0,136976,35
48709.0,0.0,136976,35
46041.0,0.0,136976,35
46166.0,0.0,136976,35
46375.0,0.0,136976,35
