times,gctimes,memory,allocs
93708.0,0.0,212176,731
86042.0,0.0,212176,731
78500.0,0.0,212176,731
72416.0,0.0,212176,731
71333.0,0.0,212176,731
69542.0,0.0,212176,731
69833.0,0.0,212176,731
68125.0,0.0,212176,731
67708.0,0.0,212176,731
61333.0,0.0,212176,731
66875.0,0.0,212176,731
69083.0,0.0,212176,731
69792.0,0.0,212176,731
72959.0,0.0,212176,731
66083.0,0.0,212176,731
62750.0,0.0,212176,731
62500.0,0.0,212176,731
61875.0,0.0,212176,731
62500.0,0.0,212176,731
61750.0,0.0,212176,731
62791.0,0.0,212176,731
70959.0,0.0,212176,731
64250.0,0.0,212176,731
69042.0,0.0,212176,731
81000.0,0.0,212176,731
77625.0,0.0,212176,731
78167.0,0.0,212176,731
81125.0,0.0,212176,731
75959.0,0.0,212176,731
70000.0,0.0,212176,731
70958.0,0.0,212176,731
103750.0,0.0,212176,731
68750.0,0.0,212176,731
65416.0,0.0,212176,731
67750.0,0.0,212176,731
76917.0,0.0,212176,731
66167.0,0.0,212176,731
66125.0,0.0,212176,731
65916.0,0.0,212176,731
66791.0,0.0,212176,731
80459.0,0.0,212176,731
83417.0,0.0,212176,731
80417.0,0.0,212176,731
78500.0,0.0,212176,731
76708.0,0.0,212176,731
76000.0,0.0,212176,731
68542.0,0.0,212176,731
89667.0,0.0,212176,731
73000.0,0.0,212176,731
77000.0,0.0,212176,731
66833.0,0.0,212176,731
71791.0,0.0,212176,731
70250.0,0.0,212176,731
68792.0,0.0,212176,731
67084.0,0.0,212176,731
93709.0,0.0,212176,731
72417.0,0.0,212176,731
80625.0,0.0,212176,731
68833.0,0.0,212176,731
77916.0,0.0,212176,731
67625.0,0.0,212176,731
77250.0,0.0,212176,731
66583.0,0.0,212176,731
73792.0,0.0,212176,731
70209.0,0.0,212176,731
69459.0,0.0,212176,731
70292.0,0.0,212176,731
83125.0,0.0,212176,731
71541.0,0.0,212176,731
70167.0,0.0,212176,731
71000.0,0.0,212176,731
68167.0,0.0,212176,731
70291.0,0.0,212176,731
71125.0,0.0,212176,731
72084.0,0.0,212176,731
70125.0,0.0,212176,731
69333.0,0.0,212176,731
70625.0,0.0,212176,731
70167.0,0.0,212176,731
70458.0,0.0,212176,731
70375.0,0.0,212176,731
70542.0,0.0,212176,731
70084.0,0.0,212176,731
70333.0,0.0,212176,731
69708.0,0.0,212176,731
76125.0,0.0,212176,731
72208.0,0.0,212176,731
72542.0,0.0,212176,731
70417.0,0.0,212176,731
80375.0,0.0,212176,731
68792.0,0.0,212176,731
69625.0,0.0,212176,731
69917.0,0.0,212176,731
68875.0,0.0,212176,731
88542.0,0.0,212176,731
75958.0,0.0,212176,731
77250.0,0.0,212176,731
80958.0,0.0,212176,731
114375.0,0.0,212176,731
76750.0,0.0,212176,731
76166.0,0.0,212176,731
75333.0,0.0,212176,731
73459.0,0.0,212176,731
