times,gctimes,memory,allocs
42987.2,0.0,40592,575
45129.0,0.0,40592,575
37636.8,0.0,40592,575
40483.3,0.0,40592,575
47161.3,0.0,40592,575
49609.6,0.0,40592,575
47827.4,0.0,40592,575
47848.2,0.0,40592,575
47368.5,0.0,40592,575
46104.5,0.0,40592,575
