times,gctimes,memory,allocs
8.0,0.0,0,0
27.6,0.0,0,0
5.6,0.0,0,0
4.3,0.0,0,0
3.8,0.0,0,0
3.9,0.0,0,0
4.0,0.0,0,0
3.9,0.0,0,0
3.9,0.0,0,0
4.6,0.0,0,0
