times,gctimes,memory,allocs
5650.0,0.0,6512,103
5810.0,0.0,6512,103
4870.0,0.0,6512,103
4710.0,0.0,6512,103
4740.0,0.0,6512,103
5310.0,0.0,6512,103
4700.0,0.0,6512,103
4640.0,0.0,6512,103
4690.0,0.0,6512,103
4720.0,0.0,6512,103
