times,gctimes,bytes,allocs
1.65708e-5,0.0,40592.0,575.0
1.3933300000000001e-5,0.0,40592.0,575.0
1.48875e-5,0.0,40592.0,575.0
1.43e-5,0.0,40592.0,575.0
1.4495800000000001e-5,0.0,40592.0,575.0
1.415e-5,0.0,40592.0,575.0
1.4025000000000002e-5,0.0,40592.0,575.0
1.3933300000000001e-5,0.0,40592.0,575.0
1.3962500000000002e-5,0.0,40592.0,575.0
1.4445900000000002e-5,0.0,40592.0,575.0
